name,points,clears
Max1Man,23.5,8
Dawwwwwwnn,37.10000000000001,14
ADmar,4.2,1
EmmettMM,34.3,12
Tuta29,18.3,6
Doom Bongo,53.60000000000002,20
Chesskey,35.2,13
sly_neon,4.2,1
goobergo,42.7,16
Versus2568,9.7,4
Julien I.,14.399999999999999,6
ĒÇøŇȚą,13.599999999999998,6
Marc T,33.0,15
Softsocke,4.2,1
kristian1e,6.7,2
Jimmie,14.2,5
Naydropz,31.4,14
slash vort,4.2,1
Master M,4.2,1
RamboRabin,4.2,1
Sidewinder,10.4,5
Wuddl,4.2,1
JonWasGone,33.699999999999996,14
Lambie,6.7,2
FinalJY,4.2,1
Nailuj ^w^,4.2,1
l(^-^)l,10.600000000000001,6
King Marr™,4.2,1
coco.eid,5.9,2
Sean Hurd,4.2,1
コアメロン,12.599999999999998,5
Vôlik,4.2,1
ながぬまけんた,6.7,2
Burv,5.9,2
まめ(●・ω・●),7.6000000000000005,3
Golden Sun,20.099999999999998,7
errorcode_,7.6000000000000005,3
ゆーすーけー！！,10.1,4
chahe83,4.2,1
Damo&Daisy,24.4,10
MaximoS3ga,17.0,7
si220,6.7,2
ジゅンのスけ!¿,4.2,1
bybar,13.3,4
つかさつくよ,4.2,1
つくよつかさ,5.9,2
¿¡¿¡,23.3,8
ko_ta___,6.7,2
やじゅご,9.2,3
Yuma♂,33.300000000000004,12
むーたいりく,13.499999999999998,6
Gwegos,44.20000000000001,22
Evan ツ,7.5,2
そうたtatata,4.2,1
Paco-Fr,12.5,4
BazMae,19.200000000000003,5
hawk_eye22,20.8,7
luisero,4.2,1
Progamer66,19.4,11
Settimo,18.5,7
CTwins,19.299999999999997,8
De Gozaru,11.7,4
どろーぼサン,5.9,2
TeamN2,4.2,1
フーじTA,5.9,2
SAMI SQ,40.60000000000001,17
きめつの,6.7,2
rossred,14.2,5
☆Țøğųťċħī☆,4.2,1
w_sup,4.2,1
Mad Flavor,37.00000000000001,16
RobertoVN,4.2,1
Ġąňğşťąřřř,9.4,4
kiinj,4.2,1
Jabbernaut,5.9,2
Roska,18.5,7
CHN★lele,14.100000000000001,4
marc7777,11.7,4
P. Soda,4.2,1
★☆▲△▲☆★,20.8,7
Plinder,4.2,1
Nefandous,34.6,14
John Vipe,7.5,2
★Jacky,53.10000000000002,24
rxfuturo36,19.3,7
SirDigital,4.2,1
Dοuble L,17.6,5
superman51,4.2,1
Rodri80,27.5,10
tMG YT,4.2,1
Garaji,4.2,1
choo_choo!,10.2,4
Terbkk,33.0,13
MinoQ,4.2,1
“あさひ“,39.8,21
pip9723,69.10000000000002,31
SqshyRicky,17.7,7
M2B2Gaming,10.2,4
しんちゃんS.Y,25.9,10
__llorT__,4.2,1
Scrimshaw,26.799999999999997,11
shosinnsha,6.7,2
zhūgědàlì,6.7,2
Andr=w2121,10.1,3
【MO/DI】そらぴ,4.2,1
ひとはまたない,4.2,1
Uw/MPE/яуо,4.2,1
½ ΓΔΜ ¼,4.2,1
mk_cheif,10.0,3
Asphon,7.5,2
Klad,15.0,4
おわわわわわわわおた,7.5,2
Puertas112,12.7,4
kimplayer,4.2,1
ねここねこ！,4.2,1
Mak★(^∀^)²,4.2,1
◇くり◇Kuri#ω,6.9,3
CHN★ΝG,28.3,10
Eм,4.2,1
Xadrin,4.2,1
A.Hechya,5.9,2
「ブルバ」,4.2,1
テツボウ,4.2,1
★Jensen †★,4.2,1
dru1d,4.2,1
YueΤu,4.2,1
タコさんウィンナー？,4.2,1
District,4.2,1
あああもおお,7.5,2
SilverMan9,4.2,1
☆Jessie☆,16.799999999999997,7
Markey97,16.199999999999996,8
CMboi,10.1,3
Br&onMaker,5.9,2
GrumpyJake,13.5,5
THE RAZZ,5.9,2
angelmttzz,16.9,7
xeroplP,7.5,2
KingOfKart,9.2,3
gujaru,4.2,1
N/I_あおいとり,4.2,1
Michael 3,6.7,2
ValdeMuak!,12.899999999999999,6
AnthonyX02,6.7,2
tartyboii,11.2,5
HεΗυα,4.2,1
gordy+,4.2,1
Kaimizzzz,6.7,2
AboMunir,7.5,2
Ongaku,4.2,1
Fizzee,5.2,2
Mauri.ant,9.2,3
JayKo95,4.2,1
jhn_,4.2,1
RYOーSAN～,12.7,5
BINGO!!,8.4,2
Νinji,6.7,2
grayletter,30.0,11
CHN★JXMai,4.2,1
Droote,4.2,1
Angry Tony,19.499999999999996,9
ぽこにゃちファン,6.2,3
Fredy R,10.0,3
RetroZenYT,4.2,1
Elias2204,4.2,1
derptasm,9.2,6
daisley87,24.4,10
Wuaripolo,15.0,5
shadoquad,25.2,10
sdew23,9.2,3
Deantendo!,6.7,2
らむへへ　*_*,4.2,1
Nakage,20.2,8
Sqidward19,12.3,5
leviyuh,7.5,2
SeHwanLI,6.7,2
TFF,6.7,2
kroolgamer,11.899999999999999,5
Banoes,5.9,2
Markoth,4.2,1
Snoopee,4.2,1
DWeirdacus,7.5,2
Atton,8.4,3
シン・アドラ,11.7,4
music♪,4.2,1
Rexy :),6.7,2
[XD_oof],7.5,2
しの/Shïnø,4.2,1
AKREIK,3.3,1
あつくる　しいぞう,19.2,11
TrinketMaj,13.4,9
poufpaf33,5.0,2
Matsetryne,5.8,2
PapaFrita#,3.3,1
SubCpt,26.899999999999995,12
harrison:/,3.3,1
Saitama64,5.0,2
からたちのき,3.3,1
ECB2011,3.3,1
Kabreezy,3.3,1
shesho10,3.3,1
Yennigal,5.3,3
Ctown789,15.199999999999998,7
さいつー,5.3,3
Paukeli,6.0,3
max coeur,3.3,1
Manu15SSJ,3.3,1
VogelStr,5.8,2
てん001,10.899999999999999,5
big-boo-zz,7.0,4
Ulysse,3.3,1
MosuraTai,3.3,1
<Hadoon>,3.3,1
agt934,7.5,3
puzzler36,5.8,2
CeloMaker,3.3,1
Woody13,10.0,4
brosavelt,3.3,1
chamaco018,5.8,2
YaBoiAW128,6.3,4
FunnyTimin,6.8,3
ReaganPM,5.8,2
JaxonLars,3.3,1
KingConc,3.3,1
○しらぬい●,5.8,2
Makibo,3.3,1
いささかじんろく,9.2,4
-marikae,3.3,1
CEROGAMER,5.8,2
maxssssss,18.1,13
Emdusic,5.8,2
H20x,3.3,1
MR Lupy,8.3,6
Tryþtamine,3.3,1
_Takumi_,3.3,1
jonar2d2,12.5,5
Luis Yosk,11.6,4
NicosRealm,7.0,4
Chrignit,3.3,1
Megista,3.3,1
Jaki742,3.3,1
PhantoMerc,11.799999999999999,5
13wolf13,7.0,4
ZAG_Bros,6.6,2
Oggy12,5.8,2
±,15.2,7
daniiel19,18.999999999999996,11
Replicant_,4.3,2
CaptKlaus,3.3,1
bano maker,3.3,1
HUGOSSJ1,3.3,1
Totopar12,7.5,3
West2nd,10.0,4
carl fcq,7.0,4
DanielLenn,5.8,2
radmaker71,3.3,1
バターロール,25.2,11
A. Foole,14.5,10
tuma-tuma,15.299999999999999,7
Gamers_05,12.5,5
Lorenassj,9.1,3
mad666,7.5,3
Panda73,5.8,2
Goose08,6.0,3
KornFanLOL,8.3,3
zedl42,8.7,5
MettleMad,23.5,10
deni6996,7.8,4
bisobou 88,4.3,2
KoolKid519,8.5,4
_(`~')/>_<,3.3,1
Frank1996,7.5,3
Hugo SMM2,3.3,1
Socrateste,17.5,7
Carlos2510,5.8,2
CarMon,6.8,3
おっちゃな,3.3,1
Tayf,6.7,3
Dani G L,3.3,1
MilesCPW,3.3,1
cfgamer,3.3,1
MattyIce71,3.3,1
ErXoR,10.999999999999998,5
tirapi525,5.8,2
Nonscience,6.0,3
drsn00ze,13.499999999999998,6
Shavizz,3.3,1
フリフ,3.3,1
|{aiLegend,21.7,12
うまづらはげ,5.8,2
gunz41,21.099999999999998,10
★Mansion★,3.3,1
Eranaway,3.3,1
ilydowon,5.0,2
Blue02,5.8,2
rhwiv,14.799999999999999,8
Jason 2000,24.799999999999997,13
☆ANDX SMM2,3.3,1
ooffff1,5.3,3
Omni888,18.499999999999996,9
ayoye,3.3,1
1ssj,5.8,2
☆DJGuate™☆,5.8,2
BigRedPops,7.5,3
Modern_XP,3.3,1
Jus10,7.5,3
liz green,8.3,3
BigZoinks,3.3,1
tit111,3.3,1
Geo9016,3.3,1
toadello,10.8,4
Τakachan,4.3,2
TravTime,25.099999999999998,14
joseIGR,3.3,1
yakiudon,16.7,7
Linker7777,3.3,1
F3rnando,3.3,1
drunknsepo,5.8,2
Ρufferfish,16.6,6
Keyossa,19.3,8
t/n hrgrvs,15.2,7
jOsEfOzjj,10.4,6
abe linkon,7.5,3
Mefe,5.0,2
Buenobacon,3.3,1
Missy Kill,43.600000000000016,19
C_Machado,3.3,1
jd9618,3.3,1
PrivateCat,3.3,1
Yt cheese,3.3,1
HAPPYなこ,3.3,1
Avoisin,5.0,2
Kayv,5.8,2
やまびこ!,3.3,1
BJJ Rules,5.0,2
BleasyShep,8.5,4
Cachorro10,10.0,4
jackcat269,3.3,1
justin427,9.299999999999999,4
simbahogg,3.3,1
Leon0729,3.3,1
リタルダンド,3.3,1
MichelleHT,9.3,4
LeoDo,5.8,2
E585,13.4,9
Cosmic48,3.3,1
gmony♪,14.1,5
Luigizane,8.3,3
Rajas,13.599999999999998,6
kubo1989,16.8,7
Alex74,27.599999999999994,12
Jofo_,11.0,5
CodyCrew♪,3.3,1
Saber1658,3.3,1
Babygurl!,8.3,3
A.CORONEL,10.0,4
★Jelly★,3.3,1
minerr555,5.8,2
TerribleJA,7.5,3
samplume,24.4,14
ソフトバンクエアー!,26.0,11
Lagsen,10.0,4
GrégoEvo,17.599999999999998,8
【バティストゥータ】,55.40000000000003,28
アニメせんぱい,14.299999999999999,6
Antonio317,5.0,2
じゅんはる63,30.199999999999996,13
なおまる121,3.3,1
Bizkit,9.1,3
Guillermo,5.8,2
RobertBYT,15.799999999999999,6
TiNo PeÑa,3.3,1
Codfishery,3.3,1
Darnoc12,10.8,4
Natouily,5.8,2
S. Blasa,3.3,1
Javier27,11.6,4
しゅうのいもうと！,5.0,2
tsune256,3.3,1
buzzybear,5.8,2
uhhnico,18.3,7
Swannybals,5.8,2
pookyduke,5.8,2
Dbo*,4.3,2
kurotora,36.900000000000006,16
G6ix9ine,3.3,1
クロノスタシスすき,3.3,1
カケコウ,35.599999999999994,20
Ahmad UwU,5.8,2
V11GAmeR,5.8,2
BiLLtheKiD,3.3,1
janjebo ♪,5.8,2
けいた。。。,17.799999999999997,9
Azulmuerte,3.3,1
Zakh32,38.800000000000004,18
xeffi,5.8,2
Maddinho,3.3,1
Asu,20.0,8
Suppen,5.0,2
Mii743,6.0,3
きみどりゆえ,3.3,1
mohcfc,9.1,3
SMILEZ69,3.3,1
ShivanBird,5.0,2
TimBlue,3.3,1
Space5000,5.3,3
popita pap,3.3,1
JmbAndres,10.8,4
Will___,9.1,3
robotwomen,22.599999999999998,10
nerdalert2,12.5,5
yomatthowe,3.3,1
Nernant,3.3,1
Watalyo,3.3,1
JuanMzero,7.5,3
Innoruuk,10.8,4
Mythra!,3.3,1
Mojos Jojo,3.3,1
Avalaanche,3.3,1
ねいね,3.3,1
SupaTrupa,15.0,6
SleepyZeus,3.3,1
Melanderr,4.3,2
クリソン,55.800000000000026,26
Bartles117,6.7,3
カロンド,10.8,4
じんこすぬへよむ,23.3,9
MightySpy,3.3,1
☆Solrak☆,3.3,1
★GモЯМАИ★™,3.3,1
Spugs,3.3,1
lums,20.5,10
[FB]Sean,7.5,3
Ali ジョジョ,3.3,1
SwissRolls,21.8,9
Karneer,8.3,3
coenpoke,3.3,1
skullsai,4.3,2
srealpe,9.1,3
Micke4031,5.8,2
Gwey,12.399999999999999,4
★☆Sophie☆★,11.0,5
edknel900,3.3,1
shadow1193,18.299999999999997,7
AJIT,6.7,3
akdls0125,5.8,2
TeTreetoe,3.3,1
edgevies31,3.3,1
Betillo20,8.3,3
Kokoloko,6.7,3
PST!!!,19.4,9
malcreado,3.3,1
S3465,7.7,4
Ezin,3.3,1
RcFox350,8.3,3
Sonplay,3.3,1
bobbyslick,10.8,4
PewDiePie0,3.3,1
Nico★tendo,3.3,1
Rubal 7,3.3,1
Olograph,16.7,7
Unikon,5.8,2
どぐふ,3.3,1
Makerim,3.3,1
MeeStar J,28.4,15
Edsantosa,28.199999999999996,15
circle1234,6.6,2
Nintentype,3.3,1
alex0rtz,12.499999999999998,5
el kikin,12.5,5
eddyPR26,4.3,2
Sgt. Bomb,10.799999999999999,4
SieBReN Be,4.3,2
kirito1319,5.8,2
いちごしょう,6.7,3
RuggBuff,13.299999999999999,5
ElwoodBlat,3.3,1
Geralt177,7.5,3
Giovani25,5.3,3
EREKOー,3.3,1
Skwablum,4.3,2
mansar31,5.8,2
CptDecency,8.3,3
The Ackore,19.2,8
kevin_ca,3.3,1
NestLeQu1k,8.3,3
MPSaito,5.8,2
Currymilla,9.1,3
PavosTeam,3.3,1
Jockelinho,15.999999999999998,7
Periphery,3.3,1
On_It_Sons,10.0,4
qong,7.5,3
△*coco* ♪△,5.8,2
イロコイ・プリスキン,3.3,1
hensjie,3.3,1
amadosaram,6.6,2
Chirisu,19.2,8
yokiya/よきや,4.3,2
アンナ　ネメシス,5.8,2
NendoRamen,20.0,8
donkybrain,5.8,2
ωiιγumiσ,5.0,2
Jax_SMM2,10.799999999999999,4
Cycored,5.0,2
mario 8985,3.3,1
kopjop,35.2,15
craig14,19.9,11
Slurmz,23.9,12
Rochetman,3.3,1
ヒロポンZZ,8.3,3
Mr. guy 96,3.3,1
cameraman7,5.8,2
»←→↑↓⇒⇔>«»,5.8,2
mochii_tft,3.3,1
kebabfan,19.099999999999998,7
John257,5.8,2
Josh2589,5.8,2
Lukahhh,3.3,1
ffeine,5.8,2
Stacy1199,3.3,1
イキイキしないさたけ,4.3,2
Elemenope,3.3,1
★MiαmiSMM2,39.900000000000006,17
twistedm39,5.8,2
Cuz dude,8.3,3
Rafael 32,3.3,1
Smashleyx3,3.3,1
Lqnk,3.3,1
BFC185,5.0,2
BigLuigin,13.3,5
Agamar,12.0,6
vRyte,3.3,1
timperry42,8.3,3
Pikapoyo,5.8,2
TurtlBeard,4.3,2
すいれんか,22.599999999999998,9
sakukage,28.299999999999997,11
Samjus,35.1,15
Kevin69,9.1,3
Majo Bros,7.5,3
DxDFemboy,3.3,1
fusion464,3.3,1
TaylorJF,3.3,1
Diimario,25.8,10
THD BROKEN,3.3,1
♪alt♪,6.7,3
Hobbo,3.3,1
FXRχ_あおいひと,3.3,1
Medellia,5.0,2
Daniloncio,8.5,4
TeamWasabi,3.3,1
No Anglez,43.30000000000001,20
Danyfavela,16.7,7
GaussBauss,9.1,3
Atommate24,9.2,4
Hank Daddy,3.3,1
Brugeta,41.10000000000001,18
escogames,8.3,3
Viteoz[CL],5.8,2
FrogEnough,3.3,1
jooyoun,3.3,1
Rellort,3.3,1
Crispy008,3.3,1
Ďiavðlo,6.7,3
AimarVale,3.3,1
murkblob,40.199999999999996,21
AREN,7.8,4
NickNack28,5.8,2
ふみや1,3.3,1
Greenio ™,7.8,4
あめふとぶ,3.3,1
あかぼうし。,12.5,5
Peyc,3.3,1
Jæyson,3.3,1
«CΛT»,13.3,5
Y_Boshi,12.499999999999998,5
cact1,3.3,1
Su',3.3,1
ShoeGmba,61.40000000000003,28
Leao3232,3.3,1
Dupic,16.0,7
LuigiMii,5.8,2
Laxυs,5.8,2
fjtp85,25.999999999999996,11
FlapjackDX,9.3,4
CD-Hylian,3.3,1
tungrrοmmy,3.3,1
I Forbush,5.8,2
Gerlix,7.5,3
BlancTea,3.3,1
Frobenius,3.3,1
ユイコーナツ,3.3,1
bleak!,5.8,2
The Shish,5.8,2
ウンピーでーす,3.3,1
Craig-dono,5.8,2
ledourado,3.3,1
Hydrax_,3.3,1
ぜんぜんかてない！,16.7,7
prettyjack,3.3,1
Sport Mode,5.0,2
フレア/flair,3.3,1
ことあずとう,5.8,2
bmaximus,3.3,1
floma574,3.3,1
Dennis5,5.8,2
Clare3084,26.2,12
ささききっさ,39.300000000000004,20
みつはつ,3.3,1
FoolMortal,8.3,3
jossboka,15.2,7
Mustardman,3.3,1
crimsonSMM,26.799999999999997,11
el_rey530,9.2,4
ST3A1TH,3.3,1
sergillo,10.0,4
Sysco,34.099999999999994,18
5234sdf,3.3,1
Joe_3142,5.8,2
fufuxPerT,7.5,3
kimiboi,3.3,1
Bailseph,21.3,10
GmNight,3.3,1
DISK15,6.7,3
Castishito,3.3,1
Oliverve1,8.3,3
Nicoooo96,17.5,7
toma'',3.3,1
Kervin,5.8,2
Hando,3.3,1
JAIS1536,3.3,1
aronsillo,12.0,6
Hacume,5.8,2
Skorpedo,14.7,8
feeney,12.799999999999999,6
SoleReaver,3.3,1
up^pipe,6.8,3
gamax0,10.0,4
Krabopoly,13.5,6
Käppmongo,5.8,2
21Laurie,3.3,1
Msims,3.3,1
NeoTheNeo!,3.3,1
Miigatron,3.3,1
lkijuu7uu,3.3,1
cocona'',8.5,4
Q.E.D.;p,30.599999999999998,15
Ama!bleyak,5.8,2
xanl,19.599999999999998,10
AidanLiaw,21.3,10
FXR_アルタイル,7.8,4
りょうすけこっちこい,3.3,1
2pupu,3.3,1
javierssj7,5.8,2
RojasRober,10.8,4
Coolkid27!,3.3,1
AndrésLiz,3.3,1
UNQO,6.6,2
/DIAZO/,21.9,13
Andres ARS,15.799999999999999,6
Byt,3.3,1
angel jair,6.8,3
KrAyZeBoNe,40.7,19
Baconcats,5.8,2
snow_BO,3.3,1
Kevinoxvil,3.3,1
LIQUΙD,3.3,1
NickSMM_2,5.3,3
HMPA,3.3,1
EvilFish,13.299999999999999,5
Elton69:),3.3,1
Cliff theC,5.8,2
Noahhh888,3.3,1
Kg Easily,12.0,6
Dingus Con,42.30000000000001,20
HpflSrvnt,5.8,2
りょうすけのせんせ！,3.3,1
kid tudi,8.3,3
Colin133,3.3,1
AUOReputed,5.8,2
PedroL,3.3,1
GemGuRi,7.5,3
ハハハマン,5.0,2
Sino 03,3.3,1
smoochyfan,5.8,2
あさりょう,35.1,14
Phorensic,5.0,2
Seven™,3.3,1
GJabs,3.3,1
Polyzoid,5.8,2
GARIBOY,3.3,1
☆ΛΣΝΣRΘΝ★,3.3,1
matural37,15.0,6
Master23,3.3,1
【Jeff】,7.5,3
GS_Ryan,5.8,2
Matt/'0'/,11.6,4
ryan1278,3.3,1
Spark472,3.3,1
JardoB,16.2,8
Shodro,8.5,4
moekler,3.3,1
Leripi,3.3,1
MiniSMM2,3.3,1
edu16,6.6,2
Richrdham2,3.3,1
Michinisan,5.8,2
Life death,4.3,2
Dr. future,3.3,1
くけ。,3.3,1
0sheo,9.1,3
Matheus980,3.3,1
Rue09,5.8,2
Azevedo S,4.3,2
McJordan1,30.299999999999997,13
>Christian,5.8,2
Aram00,15.0,6
Airjammin,5.8,2
nateg0013,3.3,1
Sowlinx,3.3,1
ray kraft,3.3,1
ちれき,5.8,2
jaimejose,6.8,3
The Ders,3.3,1
Palin,3.3,1
josega853,10.8,4
GreyOcto,3.3,1
KoKat,3.3,1
Rie Fit,38.4,20
gava1212,7.5,3
AtlasFire,3.3,1
Stain424,6.8,3
t0k51,3.3,1
VictorVass,3.3,1
Soziologe,10.0,4
Mad Sinsa,3.3,1
PrinceVinc,4.3,2
Guidinho,10.0,4
MarGalThug,3.3,1
SoJangLim,3.3,1
ぐっち～～2,3.3,1
zhuny,11.7,5
hanse0506,3.3,1
Lifs,3.3,1
bboerst,17.9,9
Mathieu212,3.3,1
あぽろん791,3.3,1
あきですが...,3.3,1
はべ,7.5,3
Franate,3.3,1
rosie_rosé,3.3,1
ジバ<FSE20>,3.3,1
el Barto™,10.2,5
nintendoid,3.3,1
tentiru,14.5,7
Tonio647,9.2,4
WONSEOK,3.3,1
Dilute3726,3.3,1
RYU-C420,3.3,1
netty110,18.9,10
Goombasaaa,3.3,1
Prosciutti,3.3,1
ににんがご,3.3,1
Tigerdjur,3.3,1
oziphantom,15.5,8
Undеr7,6.6,2
Ethan^^,10.8,4
jokopoko,6.6,2
umin1006,3.3,1
kj618,12.899999999999999,7
`もひ,3.3,1
:polkiujhy,10.0,4
CarcX,3.3,1
スマーフやめて,3.3,1
Nubjan,5.8,2
simjayoon,5.8,2
あい～^^,3.3,1
たぬきち´∀`,3.3,1
YUKIMISE,3.3,1
Strohmi,3.3,1
dffvv1,8.3,3
Banzaiツ,4.3,2
トレイシー,3.3,1
[Abood],12.399999999999999,4
ハ±µχ,13.3,5
まりめさいこー,5.8,2
キノコおじさん™,3.3,1
☆Atsushi★,3.3,1
S+Warden,3.3,1
Gone:,3.3,1
Řįçħæřǆ?,3.3,1
Lisomon,3.3,1
SMµたい つばめ,3.3,1
▲√ayuyun™▼,5.8,2
DeckardGer,3.3,1
Bangusuk,3.3,1
Trasímaco™,4.3,2
[RTG],3.3,1
ちだーう,5.8,2
りゅーと8888,3.3,1
SSJ¿?,12.5,5
NinteniumZ,9.2,4
Ωmega Egga,5.8,2
malott72,10.799999999999999,4
やきおにぎりパン,5.8,2
DGannon11,55.60000000000003,26
pdubz,16.999999999999996,9
willjcbs,3.3,1
bran98,20.9,12
Retroman!,10.0,4
dsmextreme,3.3,1
efasan,15.8,6
Loo Yee Ji,3.3,1
913,24.299999999999997,10
Tylermw,8.3,3
jjgamerq,3.3,1
AKlutz,6.8,3
stixnn,21.799999999999997,10
askuach,5.0,2
たろまるX,21.099999999999998,10
Sir_Phobos,3.3,1
apstubbs,7.5,3
ちゃflyaway,14.199999999999998,6
popn,20.2,9
Baek Beast,13.299999999999999,5
cenr,3.3,1
AveryKelly,3.3,1
DeadHead,5.8,2
PhtCrumpet,3.3,1
SPStarZ,8.4,4
ちつふさ,3.3,1
I'm a star,3.3,1
RKOtheMic,13.299999999999999,5
☆kin star☆,3.3,1
poltress,3.3,1
そうだい1112,3.3,1
cavemantux,11.7,5
Felipe-Hs,3.3,1
J-Chick,3.3,1
ルレ*,6.6,2
1stnmebutt,6.6,2
Gojira8771,19.5,9
Bastian626,3.3,1
iamaa_ron,3.3,1
Fuji Water,10.2,5
Dialexou 2,13.399999999999997,6
Corsa,10.799999999999999,4
PRIETO LM,3.3,1
tschules,29.199999999999996,12
JoshuaJona,20.999999999999996,10
hue☆Tomala,10.1,4
Woodoong2,28.499999999999996,12
gho526,6.0,3
ADiego,17.5,7
WetBandit,15.2,7
[pororo],12.6,5
trigiddy,29.299999999999997,13
ĞòlďéñHøğ*,31.299999999999997,15
Kirdyファン,3.3,1
bigland,14.899999999999999,5
Lυsy°,3.3,1
HANZIL_LIZ,6.6,2
KM_COBORU,5.0,2
tawkerr,9.1,3
8-Bit Twit,3.3,1
kololi,3.3,1
srpro OP,3.3,1
sc6ut1,3.3,1
diegoldu85,3.3,1
Linkousuke,3.3,1
ゆか。です,3.3,1
StrifeLeeS,3.3,1
BigWHERM,5.3,3
drift565,3.3,1
x. ♪,5.8,2
Snobbish,6.8,3
dowars,6.6,2
Arie34,4.3,2
StoneWall2,3.3,1
CurriedCat,3.3,1
Mitchell59,29.399999999999995,14
daddydray,9.5,5
はるぼんぼんぼん,5.8,2
ふかみショコラ,6.8,3
xxmanbaxx,16.4,9
Aitor2603,20.299999999999997,13
ももか(ももちゃん),4.3,2
lmandude,24.2,10
Grapefish,41.8,24
いくや124,12.7,6
stahazl:,7.5,3
wagnao,15.299999999999997,8
グラスのおやつ!!!,6.0,3
El_wero,22.9,11
Tobyven,22.7,10
Mathypro10,13.299999999999999,5
Rolando02,8.3,3
mavis665,9.299999999999999,4
Voldrun,5.0,2
TR | DIEGO,6.8,3
jups,38.5,23
FrisbPunk,25.0,10
vc0006,3.3,1
Hind07,5.8,2
さいとうごんたろう,18.7,9
Manned,3.3,1
joggs,29.4,13
linkwolf,13.7,7
Bethany878,3.3,1
MαdDεητisΤ,8.299999999999999,3
"Berol :,v",15.199999999999998,7
T4MS,13.499999999999998,6
Sebakalu,9.5,5
リョヲヲ,18.5,8
たいたいせい,7.5,3
きれいはな,20.2,9
MrPenguino,15.999999999999998,7
aaaaaaafdw,18.4,8
haru:),13.399999999999999,6
iyatsu,14.299999999999999,9
neylse,15.799999999999999,6
Chejas,19.7,13
TKY*_*,19.999999999999996,8
LALO1988,18.799999999999997,10
Sorumi,3.3,1
Sublime69,22.5,9
Gargamelll,8.3,3
gusz,11.7,8
Braby,10.0,4
fakes42,13.399999999999999,6
きょうりょくはしない,3.3,1
Bob16a2,24.0,12
たこやきがたべたい！,6.0,3
OctoYo,7.5,3
こーる:,8.3,3
o:-0,6.8,3
「ややややややや」,6.8,3
e_mcsqrd,31.199999999999996,14
Y?e.S+,15.999999999999998,7
Chantodo,22.599999999999998,10
HijoDLM,20.299999999999997,10
DynamoJono,3.3,1
DanCL27,3.3,1
Fi3,7.7,4
tamle 2912,18.7,9
Morten2,10.799999999999999,4
Akihito731,5.8,2
ちは,5.8,2
Vijmel,21.0,9
ふちまーな☆★,6.6,2
{JoseJuan},10.8,4
Pillowmore,26.499999999999996,14
さっちゃん！？,15.899999999999997,7
doo kong,10.799999999999999,4
bliss886,3.3,1
Togawa,13.3,5
andii7,12.2,7
hoo446,5.0,2
hth.ledger,4.3,2
Shinyang_K,3.3,1
けんごまん05,3.3,1
(SATOMI),5.8,2
Mariocise,5.8,2
がははまる,21.0,9
ゆなはと,22.799999999999997,11
BLÂÂZZE,4.3,2
Salt Lake,16.8,7
BHKnight,10.999999999999998,5
Iron86,8.5,4
Spankynutz,15.899999999999999,7
Buurns,5.0,2
Toad840,5.8,2
Sadboy:(,3.3,1
Red Fang X,4.3,2
Kirbeh_69,3.3,1
Kurupt57,13.499999999999998,6
ah_caman,8.3,3
cachetesHD,9.5,5
haunt1999,3.3,1
AWRussell,3.3,1
Αpplemint,3.3,1
RufusMX,5.8,2
Cleb_,5.0,2
=Arma=,3.3,1
Rune911,14.1,5
CHN★Mtrs,3.3,1
BigBubbo,3.3,1
H34DHVN7R,3.3,1
Mirza™,3.3,1
sladito,3.3,1
Fred 51,3.3,1
Davery,6.6,2
CHN★yuc,3.3,1
m1sf1t-rk,5.8,2
High&Low,7.5,3
Wartortle2,7.5,3
「」ヲリミムフ,3.3,1
TheMasterK,15.099999999999998,7
matheo16,22.999999999999996,12
Lockethief,17.0,8
EddieOwns,5.0,2
lonewolf45,11.2,6
JGatt721,6.0,3
ぽこにゃんだいすきっ,3.3,1
mikearp,3.3,1
JonaszM,8.3,3
CHN★YanC,5.0,2
★Naydra15™,9.1,3
Po hе,4.3,2
Guttenborg,3.3,1
BeefLegend,3.3,1
Μatt,3.3,1
Badwinetv,3.3,1
Papa Troll,3.3,1
Wabio,5.8,2
theoGoomba,5.0,2
OG mafk,5.8,2
OszcarSsj,3.3,1
RoberVG,17.7,8
BenMarru,3.3,1
itzWiBe,3.3,1
AddoPaddo,3.3,1
Dooxof,5.8,2
Darc Vader,3.3,1
Carlositup,3.3,1
shinysurge,3.3,1
vikiboss,5.8,2
Оscar ツ,3.3,1
SoupSailor,9.1,3
Zone_Nate,3.3,1
J_Rocks,3.3,1
やぎお,3.3,1
TanukiDan,6.6,2
Fresh64_,10.8,4
チョコレートボックス,3.3,1
しゅん　やまだ,11.0,5
WetSockz,3.3,1
☆♪♪☆★,3.3,1
CubeMining,3.3,1
Alien™,4.3,2
silliboi,4.3,2
jrsundance,3.3,1
MeetWallIt,11.4,7
c00lguy94,8.7,5
PtKen,3.3,1
イッサマ,4.3,2
nicezebra,8.0,5
DaLi1402,3.3,1
さかみく,13.799999999999999,8
Laizer,31.699999999999996,17
RncdFlndr,22.5,9
BombaBoy,3.3,1
Adrian,12.8,6
Luigi 928,3.3,1
Dr. Lucy,3.3,1
Jackarooo!,18.7,9
Foppel,11.0,5
Funkyboiii,3.3,1
auramaster,3.3,1
Rafael LD,3.3,1
Carlosgr95,3.3,1
ryt_0504,7.0,4
